sample,D,extractant,abbreviation,[extracant]_M,org_ligand,[org_ligand]_M,organic_diluent,acid,[acid]_M,T_K,contact_time,contact_time_units,additional_info
Sm,1.22,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Eu(III),2.01,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Gd,2.83,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Tb,6.21,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Dy,8.99,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Ho,15.2,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Er,15.2,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Tm,23.8,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Yb,32.8,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Lu,40.0,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,298.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
La,0.084,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Ce,0.16,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Pr,0.25,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Nd,0.501,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Pm,0.501,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Sm,0.94,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Eu(III),1.49,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Gd,2.09,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Tb,4.44,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Dy,6.21,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Ho,10.0,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Er,10.1,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Tm,15.2,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Yb,20.0,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
Lu,24.0,tributylphosphate,TBP,,,,TBP Undiluting,HNO3,12.5,313.15,5,min,Rare-earth <0.4E-4mg/cm3; org/aq=1 (50 ml each)
U,2.02,tributylphosphate,TBP,5.0,,,Q,HNO3,3.0,,,,
U,2.2,tributylphosphate,TBP,5.0,,,Q,,,,,,2.5M NH4NO3
U,8.33,tributylphosphate,TBP,25.0,,,Q,HCl,4.0,,,,
U,2.47,tributylphosphate,TBP,25.0,,,Q,HCl,2.0,,,,2M NH4Cl
U,1.64,tributylphosphate,TBP,25.0,,,Q,,,,,,4M NH4Cl
Th,48.8,tributylphosphate,TBP,5.0,,,Q,HNO3,3.0,,,,
Th,28.4,tributylphosphate,TBP,5.0,,,Q,,,,,,2.5M NH4NO3
Th,1.6,tributylphosphate,TBP,25.0,,,Q,HCl,4.0,,,,
Th,2.7,tributylphosphate,TBP,25.0,,,Q,HCl,2.0,,,,2M NH4Cl
Sc,3.4,tributylphosphate,TBP,100.0,,,,HClO4,3.7,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Sc,9.5,tributylphosphate,TBP,100.0,,,,HClO4,4.7,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Sc,23.4,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Sc,292.0,tributylphosphate,TBP,100.0,,,,HClO4,6.6,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Zr,0.13,tributylphosphate,TBP,100.0,,,,HClO4,3.7,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Zr,0.19,tributylphosphate,TBP,100.0,,,,HClO4,4.7,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Zr,0.2,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Zr,0.19,tributylphosphate,TBP,100.0,,,,HClO4,6.6,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Sc,406.0,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,10g/L Sc
Sc,183.0,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,20g/L Sc
Sc,45.2,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,30g/L Sc
Sc,10.2,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,40g/L Sc
Sc,4.6,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,50g/L Sc
Zr,0.41,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,10g/L Sc
Zr,0.34,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,20g/L Sc
Zr,0.29,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,30g/L Sc
Zr,0.25,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,40g/L Sc
Zr,0.23,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,50g/L Sc
U,0.03,tributylphosphate,TBP,,,,Kerosene,HNO3,1.0,298.15,10,min,org/aq=1;
U,0.09,tributylphosphate,TBP,,,,Kerosene,H2SO4,3.0,298.15,10,min,org/aq=1;
U,3.33,tributylphosphate,TBP,,,,Kerosene,HCl,5.0,298.15,10,min,org/aq=1;
Th,0.0,tributylphosphate,TBP,,,,Kerosene,HNO3,1.0,298.15,10,min,org/aq=1;
Th,0.27,tributylphosphate,TBP,,,,Kerosene,H2SO4,3.0,298.15,10,min,org/aq=1;
Th,0.31,tributylphosphate,TBP,,,,Kerosene,HCl,5.0,298.15,10,min,org/aq=1;
U(VI),3.21,tributylphosphate,TBP,20.0,,,Chloroform,HNO3,3.0,298.15,5,min,15 g/dm3 U; org/aq=1
U(VI),2.83,tributylphosphate,TBP,20.0,,,Chloroform,HNO3,3.0,298.15,5,min,25 g/dm3 U; org/aq=1
U(VI),2.31,tributylphosphate,TBP,20.0,,,Chloroform,HNO3,3.0,298.15,5,min,35 g/dm3 U; org/aq=1
U(VI),1.84,tributylphosphate,TBP,20.0,,,Chloroform,HNO3,3.0,298.15,5,min,45 g/dm3 U; org/aq=1
U(VI),1.24,tributylphosphate,TBP,20.0,,,Chloroform,HNO3,3.0,298.15,5,min,55 g/dm3 U; org/aq=1
U(VI),7.22,tributylphosphate,TBP,20.0,,,Carbon tetrachloride,HNO3,3.0,298.15,5,min,15 g/dm3 U; org/aq=1
U(VI),6.74,tributylphosphate,TBP,20.0,,,Carbon tetrachloride,HNO3,3.0,298.15,5,min,25 g/dm3 U; org/aq=1
U(VI),5.68,tributylphosphate,TBP,20.0,,,Carbon tetrachloride,HNO3,3.0,298.15,5,min,35 g/dm3 U; org/aq=1
U(VI),4.37,tributylphosphate,TBP,20.0,,,Carbon tetrachloride,HNO3,3.0,298.15,5,min,45 g/dm3 U; org/aq=1
U(VI),3.91,tributylphosphate,TBP,20.0,,,Carbon tetrachloride,HNO3,3.0,298.15,5,min,55 g/dm3 U; org/aq=1
U(VI),12.89,tributylphosphate,TBP,20.0,,,Dodecane,HNO3,3.0,298.15,5,min,15 g/dm3 U; org/aq=1
U(VI),8.33,tributylphosphate,TBP,20.0,,,Dodecane,HNO3,3.0,298.15,5,min,25 g/dm3 U; org/aq=1
U(VI),7.35,tributylphosphate,TBP,20.0,,,Dodecane,HNO3,3.0,298.15,5,min,35 g/dm3 U; org/aq=1
U(VI),7.29,tributylphosphate,TBP,20.0,,,Dodecane,HNO3,3.0,298.15,5,min,45 g/dm3 U; org/aq=1
U(VI),5.41,tributylphosphate,TBP,20.0,,,Dodecane,HNO3,3.0,298.15,5,min,55 g/dm3 U; org/aq=1
U(VI),11.93,tributylphosphate,TBP,20.0,,,n-hexane,HNO3,3.0,298.15,5,min,15 g/dm3 U; org/aq=1
U(VI),7.39,tributylphosphate,TBP,20.0,,,n-hexane,HNO3,3.0,298.15,5,min,25 g/dm3 U; org/aq=1
U(VI),6.96,tributylphosphate,TBP,20.0,,,n-hexane,HNO3,3.0,298.15,5,min,35 g/dm3 U; org/aq=1
U(VI),6.87,tributylphosphate,TBP,20.0,,,n-hexane,HNO3,3.0,298.15,5,min,45 g/dm3 U; org/aq=1
U(VI),5.19,tributylphosphate,TBP,20.0,,,n-hexane,HNO3,3.0,298.15,5,min,55 g/dm3 U; org/aq=1
U(VI),1.94,tributylphosphate,TBP,25.0,,,Benzene,HNO3,0.75,298.15,10,min,pH=2
U(VI),3.16,tributylphosphate,TBP,25.0,,,Toluene,HNO3,0.75,298.15,10,min,pH=2
U(VI),4.0,tributylphosphate,TBP,25.0,,,Xylene,HNO3,0.75,298.15,10,min,pH=2
U(VI),4.0,tributylphosphate,TBP,25.0,,,CCl4,HNO3,0.75,298.15,10,min,pH=2
U(VI),19.0,tributylphosphate,TBP,25.0,,,Kerosene,HNO3,0.75,298.15,10,min,pH=2
U(VI),11.5,tributylphosphate,TBP,25.0,,,Chloroform,HNO3,0.75,298.15,10,min,pH=2
U(VI),99.0,tributylphosphate,TBP,25.0,,,Kerosene,HNO3,0.75,298.15,10,min,0.6M NaNO3; pH 2-2.5; org/aq=1
U(VI),19.0,tributylphosphate,TBP,25.0,,,Kerosene,HNO3,0.75,303.15,10,min,0.6M NaNO3; pH 2-2.5; org/aq=1
U(VI),15.66,tributylphosphate,TBP,25.0,,,Kerosene,HNO3,0.75,308.15,10,min,0.6M NaNO3; pH 2-2.5; org/aq=1
U(VI),13.28,tributylphosphate,TBP,25.0,,,Kerosene,HNO3,0.75,313.15,10,min,0.6M NaNO3; pH 2-2.5; org/aq=1
U(VI),10.11,tributylphosphate,TBP,25.0,,,Kerosene,HNO3,0.75,318.15,10,min,0.6M NaNO3; pH 2-2.5; org/aq=1
U(VI),9.0,tributylphosphate,TBP,25.0,,,Kerosene,HNO3,0.75,323.15,10,min,0.6M NaNO3; pH 2-2.5; org/aq=1
U(VI),7.33,tributylphosphate,TBP,25.0,,,Kerosene,HNO3,0.75,328.15,10,min,0.6M NaNO3; pH 2-2.5; org/aq=1
U(VI),10.6,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI),17.4,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,3.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI),29.8,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,4.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI),23.6,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,6.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
Th(IV),1.4,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.002M Th; orq/aq=1 (15 ml each)
Th(IV),2.4,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,3.0,298.15,10,min,0.002M Th; orq/aq=1 (15 ml each)
Th(IV),4.2,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,4.0,298.15,10,min,0.002M Th; orq/aq=1 (15 ml each)
Th(IV),3.3,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,6.0,298.15,10,min,0.002M Th; orq/aq=1 (15 ml each)
U(VI),15.3,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI),23.8,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,3.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI),34.1,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,4.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI),30.1,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,6.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
Y(III),0.16,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.002M Y; orq/aq=1 (15 ml each)
Y(III),0.24,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,3.0,298.15,10,min,0.002M Y; orq/aq=1 (15 ml each)
Y(III),0.27,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,4.0,298.15,10,min,0.002M Y; orq/aq=1 (15 ml each)
Y(III),0.18,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,6.0,298.15,10,min,0.002M Y; orq/aq=1 (15 ml each)
U(VI),1.7,tributylphosphate,TBP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,1g/L U; 20g/L Th; 20g/L Y; orq/aq=1 (15 ml each)
Th(IV),0.07,tributylphosphate,TBP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,1g/L U; 20g/L Th; 20g/L Y; orq/aq=1 (15 ml each)
Y(III),0.0018,tributylphosphate,TBP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,1g/L U; 20g/L Th; 20g/L Y; orq/aq=1 (15 ml each)
U,0.013,tributylphosphate,TBP,1.1,,,Solv100,HNO3,0.01,298.15,60,min,No Th
U,0.28,tributylphosphate,TBP,1.1,,,Solv100,HNO3,1.0,298.15,60,min,No Th
U,0.9,tributylphosphate,TBP,1.1,,,Solv100,HNO3,2.0,298.15,60,min,No Th
U,1.71,tributylphosphate,TBP,1.1,,,Solv100,HNO3,3.0,298.15,60,min,No Th
U,2.38,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,No Th
U,3.84,tributylphosphate,TBP,1.1,,,Solv100,HNO3,6.0,298.15,60,min,No Th
U,0.15,tributylphosphate,TBP,1.1,,,Solv100,HNO3,0.01,298.15,60,min,50 g/L Th
U,0.65,tributylphosphate,TBP,1.1,,,Solv100,HNO3,1.0,298.15,60,min,50 g/L Th
U,1.42,tributylphosphate,TBP,1.1,,,Solv100,HNO3,2.0,298.15,60,min,50 g/L Th
U,2.02,tributylphosphate,TBP,1.1,,,Solv100,HNO3,3.0,298.15,60,min,50 g/L Th
U,2.38,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,50 g/L Th
U,3.04,tributylphosphate,TBP,1.1,,,Solv100,HNO3,6.0,298.15,60,min,50 g/L Th
U,0.56,tributylphosphate,TBP,1.1,,,Solv100,HNO3,0.01,298.15,60,min,100 g/L Th
U,1.23,tributylphosphate,TBP,1.1,,,Solv100,HNO3,1.0,298.15,60,min,100 g/L Th
U,1.62,tributylphosphate,TBP,1.1,,,Solv100,HNO3,2.0,298.15,60,min,100 g/L Th
U,2.0,tributylphosphate,TBP,1.1,,,Solv100,HNO3,3.0,298.15,60,min,100 g/L Th
U,2.07,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,100 g/L Th
U,2.43,tributylphosphate,TBP,1.1,,,Solv100,HNO3,6.0,298.15,60,min,100 g/L Th
U,0.11,tributylphosphate,TBP,1.1,,,SSD70,HNO3,0.01,298.15,60,min,No Th
U,6.79,tributylphosphate,TBP,1.1,,,SSD70,HNO3,1.0,298.15,60,min,No Th
U,10.71,tributylphosphate,TBP,1.1,,,SSD70,HNO3,2.0,298.15,60,min,No Th
U,12.43,tributylphosphate,TBP,1.1,,,SSD70,HNO3,3.0,298.15,60,min,No Th
U,19.16,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,No Th
U,14.44,tributylphosphate,TBP,1.1,,,SSD70,HNO3,6.0,298.15,60,min,No Th
U,3.65,tributylphosphate,TBP,1.1,,,SSD70,HNO3,0.01,298.15,60,min,50 g/L Th
U,6.59,tributylphosphate,TBP,1.1,,,SSD70,HNO3,1.0,298.15,60,min,50 g/L Th
U,7.93,tributylphosphate,TBP,1.1,,,SSD70,HNO3,2.0,298.15,60,min,50 g/L Th
U,9.04,tributylphosphate,TBP,1.1,,,SSD70,HNO3,3.0,298.15,60,min,50 g/L Th
U,10.25,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,50 g/L Th
U,10.12,tributylphosphate,TBP,1.1,,,SSD70,HNO3,6.0,298.15,60,min,50 g/L Th
U,3.55,tributylphosphate,TBP,1.1,,,SSD70,HNO3,0.01,298.15,60,min,100 g/L Th
U,4.58,tributylphosphate,TBP,1.1,,,SSD70,HNO3,1.0,298.15,60,min,100 g/L Th
U,5.66,tributylphosphate,TBP,1.1,,,SSD70,HNO3,2.0,298.15,60,min,100 g/L Th
U,5.85,tributylphosphate,TBP,1.1,,,SSD70,HNO3,3.0,298.15,60,min,100 g/L Th
U,6.26,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,100 g/L Th
U,5.83,tributylphosphate,TBP,1.1,,,SSD70,HNO3,6.0,298.15,60,min,100 g/L Th
Ag,0.08,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ba,0.07,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Cd,0.02,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Cr,0.28,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Fe,0.46,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Mn,0.16,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Na,0.001,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ni,0.19,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Sr,0.07,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Dy,0.39,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Nd,0.075,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Gd,0.19,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
La,0.12,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ce,0.16,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Pr,0.09,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Mo,1.14,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Y,0.36,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Zr,1.38,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ru,0.67,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Rh,0.92,tributylphosphate,TBP,1.1,,,Solv100,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ag,0.02,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ba,0.25,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Cd,0.06,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Cr,0.56,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Fe,0.62,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Mn,0.11,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Na,0.011,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ni,0.22,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Sr,0.03,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Dy,0.25,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Nd,0.01,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Gd,0.06,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
La,0.04,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ce,0.05,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Pr,0.0001,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Mo,0.5,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Y,0.07,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Zr,1.63,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Ru,0.92,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Rh,0.43,tributylphosphate,TBP,1.1,,,SSD70,HNO3,4.0,298.15,60,min,"simulated HLW, 1 GWD/t"
Fe(III),0.137,tributylphosphate,TBP,1.46,,,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.085,tributylphosphate,TBP,1.095,,,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.056,tributylphosphate,TBP,0.73,,,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.509,tributylphosphate,TBP,1.46,HDEHP,20.0,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),1.347,tributylphosphate,TBP,1.46,HDEHP,40.0,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.921,tributylphosphate,TBP,1.095,HDEHP,40.0,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.674,tributylphosphate,TBP,0.73,HDEHP,40.0,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),1.05,tributylphosphate,TBP,0.73,HDEHP,50.0,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),1.71,tributylphosphate,TBP,0.73,HDEHP,60.0,benzene,HCl,20.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.355,tributylphosphate,TBP,1.46,,,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.235,tributylphosphate,TBP,1.095,,,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.123,tributylphosphate,TBP,0.73,,,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.637,tributylphosphate,TBP,1.46,HDEHP,20.0,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),1.193,tributylphosphate,TBP,1.46,HDEHP,40.0,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.776,tributylphosphate,TBP,1.095,HDEHP,40.0,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.538,tributylphosphate,TBP,0.73,HDEHP,40.0,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),0.851,tributylphosphate,TBP,0.73,HDEHP,50.0,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Fe(III),1.205,tributylphosphate,TBP,0.73,HDEHP,60.0,benzene,HCl,100.0,298.15,5,min,100 g/L Fe(III); org/aq=2
Ru,0.39,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,2.0,293.15,30,min,0.0047 kmol/m3 Ru; org/aq=0.5/0.5 liter
Ru,0.28,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,2.0,299.15,30,min,0.0047 kmol/m3 Ru; org/aq=0.5/0.5 liter
Ru,0.25,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,2.0,309.15,30,min,0.0047 kmol/m3 Ru; org/aq=0.5/0.5 liter
Ru,0.19,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,2.0,319.15,30,min,0.0047 kmol/m3 Ru; org/aq=0.5/0.5 liter
U,2.4,tributylphosphate,TBP,0.18,,,n-Dodecane,HNO3,4.0,298.15,,,200 g/L Th
Th,0.023,tributylphosphate,TBP,0.18,,,n-Dodecane,HNO3,4.0,298.15,,,200 g/L Th
Pr,0.041,tributylphosphate,TBP,100.0,,,,HNO3,0.34,298.15,60,min,
Pr,0.164,tributylphosphate,TBP,100.0,,,,HNO3,1.38,298.15,60,min,
